pais_id,nompais_id,provincia_id,provincia,localidad,nombreVulgar,unidadSuperficie,superficie
32,Argentina,14,CORDOBA,CA?ADA DE LUQUE,SORGO FORRAJERO HIBRIDOS,Hectareas,63.00
32,Argentina,14,CORDOBA,CA?ADA DE LUQUE,TRIGO PAN VARIEDADES,Hectareas,481.00
32,Argentina,14,CORDOBA,CA?ADA DE MACHADO,TRIGO PAN VARIEDADES,Hectareas,28.00
32,Argentina,14,CORDOBA,CALCHIN,SOJA ,Hectareas,75.00
32,Argentina,14,CORDOBA,CAMILO ALDAO,SOJA ,Hectareas,168.00
32,Argentina,14,CORDOBA,CAMILO ALDAO,TRIGO PAN VARIEDADES,Hectareas,90.00
32,Argentina,14,CORDOBA,CANALS,AVENA FORRAJERA,Hectareas,42.00
32,Argentina,14,CORDOBA,CANALS,SOJA ,Hectareas,365.00
32,Argentina,14,CORDOBA,CANALS,SORGO FORRAJERO HIBRIDOS,Hectareas,453.00
32,Argentina,14,CORDOBA,CANDELARIA (RIO SECO),SOJA ,Hectareas,35.00
32,Argentina,14,CORDOBA,CAPILLA DE DOLORES,SOJA ,Hectareas,71.00
32,Argentina,14,CORDOBA,CAPILLA DE REMEDIOS,SOJA ,Hectareas,299.00
32,Argentina,14,CORDOBA,CAPILLA DE SITON,SOJA ,Hectareas,420.00
32,Argentina,14,CORDOBA,CAPILLA DEL CARMEN,SOJA ,Hectareas,144.00
32,Argentina,14,CORDOBA,CARNERILLO (DPTO. JUAREZ CELMAN),SOJA ,Hectareas,177.00
32,Argentina,14,CORDOBA,CARNERILLO (DPTO. JUAREZ CELMAN),TRIGO PAN VARIEDADES,Hectareas,34.00
32,Argentina,14,CORDOBA,CARRILOBO,SOJA ,Hectareas,37.00
32,Argentina,14,CORDOBA,CAVANAGH,CEBADA CERVECERA ,Hectareas,50.20
32,Argentina,14,CORDOBA,CAVANAGH,CEBADA FORRAJERA ,Hectareas,17.50
32,Argentina,14,CORDOBA,CAVANAGH,SOJA ,Hectareas,368.00
32,Argentina,14,CORDOBA,CAVANAGH,TRIGO PAN VARIEDADES,Hectareas,123.50
32,Argentina,14,CORDOBA,CHA?ARITOS,SOJA ,Hectareas,45.00
32,Argentina,14,CORDOBA,CHAJAN,AGROPIRO ALARGADO ,Hectareas,20.00
32,Argentina,14,CORDOBA,CHAJAN,ALFALFA ,Hectareas,394.51
32,Argentina,14,CORDOBA,CHAJAN,MAIZ HIBRIDOS DOBLES,Hectareas,34.00
32,Argentina,14,CORDOBA,CHAJAN,RAIGRAS ANUAL ,Hectareas,324.45
32,Argentina,14,CORDOBA,CHAJAN,SOJA ,Hectareas,35.00
32,Argentina,14,CORDOBA,CHAJAN,SORGO FORRAJERO HIBRIDOS,Hectareas,78.00
32,Argentina,14,CORDOBA,CHALACEA,SOJA ,Hectareas,922.00
32,Argentina,14,CORDOBA,CHALACEA,SORGO FORRAJERO HIBRIDOS,Hectareas,190.00
32,Argentina,14,CORDOBA,CHARRAS,SOJA ,Hectareas,267.00
32,Argentina,14,CORDOBA,CHARRAS,SORGO FORRAJERO HIBRIDOS,Hectareas,110.00
32,Argentina,14,CORDOBA,CHARRAS,TRIGO PAN VARIEDADES,Hectareas,160.00
32,Argentina,14,CORDOBA,CHAZON,SOJA ,Hectareas,275.00
32,Argentina,14,CORDOBA,CHILIBROSTE,SOJA ,Hectareas,142.00
32,Argentina,14,CORDOBA,CHILIBROSTE,TRIGO PAN VARIEDADES,Hectareas,70.00
32,Argentina,14,CORDOBA,CHUCUL,AVENA ,Hectareas,50.00
32,Argentina,14,CORDOBA,CHUCUL,TRIGO PAN VARIEDADES,Hectareas,90.00
32,Argentina,14,CORDOBA,CINTRA,SOJA ,Hectareas,147.00
32,Argentina,14,CORDOBA,COLAZO,TRIGO PAN VARIEDADES,Hectareas,50.00
32,Argentina,14,CORDOBA,COLONIA 10 DE JULIO,TRIGO PAN VARIEDADES,Hectareas,35.00
32,Argentina,14,CORDOBA,COLONIA ALMADA,SOJA ,Hectareas,94.00
32,Argentina,14,CORDOBA,COLONIA ANITA,TRIGO PAN VARIEDADES,Hectareas,117.00
32,Argentina,14,CORDOBA,COLONIA BARTOLOME,TRIGO PAN VARIEDADES,Hectareas,90.00
32,Argentina,14,CORDOBA,COLONIA CAROYA,MAIZ HIBRIDOS SIMPLES,Hectareas,677.00
32,Argentina,14,CORDOBA,COLONIA CAROYA,SOJA ,Hectareas,45.00
32,Argentina,14,CORDOBA,COLONIA CAROYA,TRIGO FIDEOS O CANDEAL VARIEDAD,Hectareas,82.00
32,Argentina,14,CORDOBA,COLONIA COYUNDA,SOJA ,Hectareas,100.00
32,Argentina,14,CORDOBA,COLONIA DIEZ DE JULIO,SOJA ,Hectareas,45.00
32,Argentina,14,CORDOBA,COLONIA ITALIANA,SOJA ,Hectareas,50.00
32,Argentina,14,CORDOBA,COLONIA ITURRASPE,TRIGO PAN VARIEDADES,Hectareas,46.00
32,Argentina,14,CORDOBA,COLONIA SAN BARTOLOME,SOJA ,Hectareas,150.00
32,Argentina,14,CORDOBA,COLONIA TIROLESA,SOJA ,Hectareas,155.00
32,Argentina,14,CORDOBA,COLONIA VALTELINA,SOJA ,Hectareas,76.00
32,Argentina,14,CORDOBA,COLONIA VALTELINA,TRIGO PAN VARIEDADES,Hectareas,117.00
32,Argentina,14,CORDOBA,CORDOBA,PAPA VARIEDAD,Hectareas,2275.00
32,Argentina,14,CORDOBA,CORDOBA,PAPA VARIEDAD,Metros Cuadrados,921.00
32,Argentina,14,CORDOBA,CORDOBA,PAPA VARIEDAD,Recipiente,17455.00
32,Argentina,14,CORDOBA,CORDOBA,SOJA ,Hectareas,80.00
32,Argentina,14,CORDOBA,CORDOBA,SORGO FORRAJERO HIBRIDOS,Hectareas,87.00
32,Argentina,14,CORDOBA,CORONEL BAIGORRIA,SOJA ,Hectareas,120.00
32,Argentina,14,CORDOBA,CORONEL MOLDES,ALFALFA ,Hectareas,24.00
32,Argentina,14,CORDOBA,CORONEL MOLDES,MANI ,Hectareas,223.80
32,Argentina,14,CORDOBA,CORONEL MOLDES,TRIGO PAN VARIEDADES,Hectareas,36.00
32,Argentina,14,CORDOBA,CORRAL DE BUSTOS,SOJA ,Hectareas,116.00
32,Argentina,14,CORDOBA,CORRAL DE BUSTOS,TRIGO PAN VARIEDADES,Hectareas,283.00
32,Argentina,14,CORDOBA,COSTA SACATE,SOJA ,Hectareas,428.00
32,Argentina,14,CORDOBA,COSTA SACATE,TRIGO PAN VARIEDADES,Hectareas,251.00
32,Argentina,14,CORDOBA,CRUZ DEL EJE,BUFFEL GRASS ,Hectareas,15.00
32,Argentina,14,CORDOBA,CUATRO VIENTOS,SOJA ,Hectareas,313.00
32,Argentina,14,CORDOBA,CUATRO VIENTOS,SORGO FORRAJERO HIBRIDOS,Hectareas,27.00
32,Argentina,14,CORDOBA,CUATRO VIENTOS,SORGO GRANIFERO HIBRIDOS,Hectareas,20.00
32,Argentina,14,CORDOBA,DEL CAMPILLO,MANI ,Hectareas,70.00
32,Argentina,14,CORDOBA,DEL CAMPILLO,SOJA ,Hectareas,57.00
32,Argentina,14,CORDOBA,DESPE?ADEROS,SORGO FORRAJERO HIBRIDOS,Hectareas,150.00
32,Argentina,14,CORDOBA,DESPE?ADEROS,SORGO GRANIFERO HIBRIDOS,Hectareas,80.00
32,Argentina,14,CORDOBA,DEVOTO,SOJA ,Hectareas,403.00
32,Argentina,14,CORDOBA,DIEGO DE ROJAS,SOJA ,Hectareas,55.00
32,Argentina,14,CORDOBA,EL ALCALDE,SOJA ,Hectareas,156.00
32,Argentina,14,CORDOBA,EL ARA?ADO,SOJA ,Hectareas,50.00
32,Argentina,14,CORDOBA,EL CRISPIN,MAIZ HIBRIDOS SIMPLES,Hectareas,41.00
32,Argentina,14,CORDOBA,EL CRISPIN,SOJA ,Hectareas,440.00
32,Argentina,14,CORDOBA,EL FORTIN,AVENA ,Hectareas,67.00
32,Argentina,14,CORDOBA,EL FUERTECITO,SOJA ,Hectareas,62.00
32,Argentina,14,CORDOBA,EL PRADO,SOJA ,Hectareas,44.00
32,Argentina,14,CORDOBA,EL RODEO (CHURQUI CA?ADA-DPTO. TULU,SOJA ,Hectareas,410.00
32,Argentina,14,CORDOBA,EL TIO,SOJA ,Hectareas,95.00
32,Argentina,14,CORDOBA,EMBALSE,SOJA ,Hectareas,55.00
32,Argentina,14,CORDOBA,ESPINILLO (DPTO. RIO CUARTO),SORGO FORRAJERO HIBRIDOS,Hectareas,24.00
32,Argentina,14,CORDOBA,ESQUINA,SOJA ,Hectareas,211.00
32,Argentina,14,CORDOBA,ESQUINA,TRIGO PAN VARIEDADES,Hectareas,189.00
32,Argentina,14,CORDOBA,ESQUINA,TRITICALE ,Hectareas,42.00
32,Argentina,14,CORDOBA,ESTACION COLONIA TIROLESA,SOJA ,Hectareas,38.00
32,Argentina,14,CORDOBA,ETRURIA,SOJA ,Hectareas,41.00
32,Argentina,14,CORDOBA,FOTHERINGHAM,SORGO FORRAJERO,Hectareas,105.00
32,Argentina,14,CORDOBA,FOTHERINGHAM,SORGO FORRAJERO HIBRIDOS,Hectareas,504.00
32,Argentina,14,CORDOBA,FREYRE,SOJA ,Hectareas,322.00
32,Argentina,14,CORDOBA,FREYRE,TRIGO PAN VARIEDADES,Hectareas,127.00
32,Argentina,14,CORDOBA,GENERAL BALDISSERA,SOJA ,Hectareas,308.00
32,Argentina,14,CORDOBA,GENERAL BALDISSERA,TRIGO PAN VARIEDADES,Hectareas,140.00
32,Argentina,14,CORDOBA,GENERAL CABRERA,MANI ,Hectareas,1797.90
32,Argentina,14,CORDOBA,GENERAL CABRERA,SOJA ,Hectareas,781.00
32,Argentina,14,CORDOBA,GENERAL CABRERA,TRIGO PAN VARIEDADES,Hectareas,268.00
32,Argentina,14,CORDOBA,GENERAL DEHEZA,TRIGO PAN VARIEDADES,Hectareas,266.18
32,Argentina,14,CORDOBA,GENERAL LEVALLE,SOJA ,Hectareas,110.00
32,Argentina,14,CORDOBA,GENERAL ROCA,GIRASOL HIBRIDOS SIMPLES,Hectareas,20.00
32,Argentina,14,CORDOBA,GENERAL ROCA,SOJA ,Hectareas,387.00
32,Argentina,14,CORDOBA,GENERAL ROCA,TRIGO PAN VARIEDADES,Hectareas,67.00
32,Argentina,14,CORDOBA,GENERAL VIAMONTE,TRIGO PAN VARIEDADES,Hectareas,40.00
32,Argentina,14,CORDOBA,GUATIMOZIN,CEBADA CERVECERA ,Hectareas,39.00
32,Argentina,14,CORDOBA,GUATIMOZIN,SOJA ,Hectareas,299.00
32,Argentina,14,CORDOBA,GUATIMOZIN,TRIGO PAN VARIEDADES,Hectareas,245.00
32,Argentina,14,CORDOBA,GUTENBERG,SOJA ,Hectareas,290.00
32,Argentina,14,CORDOBA,HERNANDO,MAIZ HIBRIDOS SIMPLES,Hectareas,841.00
32,Argentina,14,CORDOBA,HERNANDO,MANI ,Hectareas,417.00
32,Argentina,14,CORDOBA,HERNANDO,SOJA ,Hectareas,34.50
32,Argentina,14,CORDOBA,HERNANDO,SORGO FORRAJERO HIBRIDOS,Hectareas,68.50
32,Argentina,14,CORDOBA,HERNANDO,SORGO GRANIFERO HIBRIDOS,Hectareas,53.00
32,Argentina,14,CORDOBA,HOLMBERG,SORGO FORRAJERO HIBRIDOS,Hectareas,340.00
32,Argentina,14,CORDOBA,HUANCHILLA,MANI ,Hectareas,70.00
32,Argentina,14,CORDOBA,HUINCA RENANCO,MANI ,Hectareas,1141.00
32,Argentina,14,CORDOBA,HUINCA RENANCO,SOJA ,Hectareas,114.00
32,Argentina,14,CORDOBA,HUINCA RENANCO,TRIGO PAN VARIEDADES,Hectareas,211.00
32,Argentina,14,CORDOBA,IDIAZABAL,SOJA ,Hectareas,231.00
32,Argentina,14,CORDOBA,INRIVILLE,SOJA ,Hectareas,1351.00
32,Argentina,14,CORDOBA,INRIVILLE,TRIGO PAN VARIEDADES,Hectareas,87.00
32,Argentina,14,CORDOBA,INRIVILLE,TRITICALE ,Hectareas,30.00
32,Argentina,14,CORDOBA,ISLA VERDE (DPTO. MARCOS JUAREZ),SOJA ,Hectareas,151.00
32,Argentina,14,CORDOBA,ISLA VERDE (DPTO. MARCOS JUAREZ),TRIGO PAN VARIEDADES,Hectareas,220.00
32,Argentina,14,CORDOBA,ITALO,AVENA ,Hectareas,90.00
32,Argentina,14,CORDOBA,JESUS MARIA,AVENA ,Hectareas,100.00
32,Argentina,14,CORDOBA,JESUS MARIA,AVENA BLANCA VARIEDAD,Hectareas,50.00
32,Argentina,14,CORDOBA,JESUS MARIA,MAIZ HIBRIDOS SIMPLES,Hectareas,397.00
32,Argentina,14,CORDOBA,JESUS MARIA,SOJA ,Hectareas,1020.00
32,Argentina,14,CORDOBA,JESUS MARIA,SORGO FORRAJERO HIBRIDOS,Hectareas,110.00
32,Argentina,14,CORDOBA,JESUS MARIA,TRIGO PAN VARIEDADES,Hectareas,371.00
32,Argentina,14,CORDOBA,JOVITA,SOJA ,Hectareas,350.00
32,Argentina,14,CORDOBA,JOVITA,TRIGO PAN VARIEDADES,Hectareas,211.00
32,Argentina,14,CORDOBA,JUAREZ CELMAN,SOJA ,Hectareas,154.00
32,Argentina,14,CORDOBA,JUSTINIANO POSSE,SOJA ,Hectareas,486.90
32,Argentina,14,CORDOBA,JUSTINIANO POSSE,TRIGO PAN VARIEDADES,Hectareas,341.20
32,Argentina,14,CORDOBA,LA BARRANQUITA,ALFALFA ,Hectareas,42.00
32,Argentina,14,CORDOBA,LA BARRANQUITA,GIRASOL HIBRIDOS SIMPLES,Hectareas,18.00
32,Argentina,14,CORDOBA,LA BARRANQUITA,MAIZ HIBRIDOS DE TRES LINEAS,Hectareas,20.00
32,Argentina,14,CORDOBA,LA BARRANQUITA,MAIZ HIBRIDOS DOBLES,Hectareas,25.00
32,Argentina,14,CORDOBA,LA BARRANQUITA,SORGO FORRAJERO HIBRIDOS,Hectareas,47.00
32,Argentina,14,CORDOBA,LA BARRANQUITA,SORGO GRANIFERO HIBRIDOS,Hectareas,44.00
32,Argentina,14,CORDOBA,LA BRIANZA,MAIZ HIBRIDOS SIMPLES,Hectareas,20.00
32,Argentina,14,CORDOBA,LA BRIANZA,SORGO FORRAJERO HIBRIDOS,Hectareas,54.00
32,Argentina,14,CORDOBA,LA CARBONADA,MAIZ HIBRIDOS SIMPLES,Hectareas,10.00
32,Argentina,14,CORDOBA,LA CARLOTA,GIRASOL HIBRIDOS SIMPLES,Hectareas,359.00
32,Argentina,14,CORDOBA,LA CARLOTA,MAIZ HIBRIDOS SIMPLES,Hectareas,140.00
32,Argentina,14,CORDOBA,LA CARLOTA,SOJA ,Hectareas,563.00
32,Argentina,14,CORDOBA,LA CAROLINA,MAIZ HIBRIDOS SIMPLES,Hectareas,22.00
32,Argentina,14,CORDOBA,LA CAROLINA,SORGO GRANIFERO HIBRIDOS,Hectareas,16.00
32,Argentina,14,CORDOBA,LA CAUTIVA,SOJA ,Hectareas,113.30
32,Argentina,14,CORDOBA,LA FRANCIA,SOJA ,Hectareas,129.00
32,Argentina,14,CORDOBA,LA GILDA,SOJA ,Hectareas,39.00
32,Argentina,14,CORDOBA,LA LAGUNA (DPTO. GRAL. SAN MARTIN),SOJA ,Hectareas,112.00
32,Argentina,14,CORDOBA,LA LAGUNA (DPTO. GRAL. SAN MARTIN),TRIGO PAN VARIEDADES,Hectareas,427.00
32,Argentina,14,CORDOBA,LA PALESTINA,SOJA ,Hectareas,35.00
32,Argentina,14,CORDOBA,LA PAQUITA,SOJA ,Hectareas,90.50
32,Argentina,14,CORDOBA,LA PAQUITA,TRIGO PAN VARIEDADES,Hectareas,55.00
32,Argentina,14,CORDOBA,LA PIEDRA BLANCA,MAIZ HIBRIDOS DOBLES,Hectareas,22.00
32,Argentina,14,CORDOBA,LA PLAYOSA,SOJA ,Hectareas,48.00
32,Argentina,14,CORDOBA,LA POSTA (DPTO. RIO PRIMERO),SOJA ,Hectareas,80.00
32,Argentina,14,CORDOBA,LA PUERTA (DPTO. RIO PRIMERO),SOJA ,Hectareas,94.00
32,Argentina,14,CORDOBA,LA PUERTA (DPTO. RIO PRIMERO),TRIGO PAN VARIEDADES,Hectareas,220.00
32,Argentina,14,CORDOBA,LABORDE,SOJA ,Hectareas,102.00
32,Argentina,14,CORDOBA,LABORDE,TRIGO PAN VARIEDADES,Hectareas,50.00
32,Argentina,14,CORDOBA,LABOULAYE,SOJA ,Hectareas,281.00
32,Argentina,14,CORDOBA,LABOULAYE,TRITICALE ,Hectareas,120.00
32,Argentina,14,CORDOBA,LAGUNA LARGA,TRIGO PAN VARIEDADES,Hectareas,140.00
32,Argentina,14,CORDOBA,LAS ACEQUIAS,SOJA ,Hectareas,404.00
32,Argentina,14,CORDOBA,LAS ACEQUIAS,TRIGO PAN VARIEDADES,Hectareas,77.00
32,Argentina,14,CORDOBA,LAS ARRIAS,SOJA ,Hectareas,40.00
32,Argentina,14,CORDOBA,LAS ASTILLAS,SOJA ,Hectareas,65.00
32,Argentina,14,CORDOBA,LAS HIGUERAS (DPTO. RIO CUARTO),SOJA ,Hectareas,25.00
32,Argentina,14,CORDOBA,LAS ISLETILLAS,MANI ,Hectareas,300.00
32,Argentina,14,CORDOBA,LAS ISLETILLAS,SORGO FORRAJERO HIBRIDOS,Hectareas,125.00
32,Argentina,14,CORDOBA,LAS JARILLAS,SOJA ,Hectareas,85.00
32,Argentina,14,CORDOBA,LAS JUNTAS,SOJA ,Hectareas,89.00
32,Argentina,14,CORDOBA,LAS JUNTURAS,MANI ,Hectareas,241.00
32,Argentina,14,CORDOBA,LAS JUNTURAS,SOJA ,Hectareas,406.00
32,Argentina,14,CORDOBA,LAS JUNTURAS,SORGO FORRAJERO HIBRIDOS,Hectareas,25.00
32,Argentina,14,CORDOBA,LAS JUNTURAS,SORGO GRANIFERO HIBRIDOS,Hectareas,38.00
32,Argentina,14,CORDOBA,LAS JUNTURAS,TRIGO PAN VARIEDADES,Hectareas,85.00
32,Argentina,14,CORDOBA,LAS PE?AS (BERROTARAN-DPTO. RIO CUA,SOJA ,Hectareas,62.00
32,Argentina,14,CORDOBA,LAS PERDICES,TRIGO PAN VARIEDADES,Hectareas,79.00
32,Argentina,14,CORDOBA,LAS VARAS,SOJA ,Hectareas,265.00
32,Argentina,14,CORDOBA,LAS VARAS,TRIGO PAN VARIEDADES,Hectareas,172.00
32,Argentina,14,CORDOBA,LAS VARILLAS,AVENA ,Hectareas,186.00
32,Argentina,14,CORDOBA,LAS VARILLAS,AVENA BLANCA VARIEDAD,Hectareas,98.00
32,Argentina,14,CORDOBA,LAS VARILLAS,SOJA ,Hectareas,120.00
32,Argentina,14,CORDOBA,LAS VARILLAS,TRIGO PAN VARIEDADES,Hectareas,116.00
32,Argentina,14,CORDOBA,LAS VERTIENTES,MAIZ VARIEDADES,Hectareas,34.50
32,Argentina,14,CORDOBA,LAS VERTIENTES,SORGO FORRAJERO HIBRIDOS,Hectareas,262.00
32,Argentina,14,CORDOBA,LAS VERTIENTES,SORGO GRANIFERO HIBRIDOS,Hectareas,107.00
32,Argentina,14,CORDOBA,LASPIUR,SOJA ,Hectareas,99.00
32,Argentina,14,CORDOBA,LASPIUR,TRIGO PAN VARIEDADES,Hectareas,382.00
32,Argentina,14,CORDOBA,LEDESMA,SOJA ,Hectareas,42.00
32,Argentina,14,CORDOBA,LEONES,SOJA ,Hectareas,437.00
32,Argentina,14,CORDOBA,LEONES,TRIGO PAN VARIEDADES,Hectareas,447.00
32,Argentina,14,CORDOBA,LOMAS DEL TROZO,SOJA ,Hectareas,100.00
32,Argentina,14,CORDOBA,LOS CERRILLOS (DPTO. SAN JAVIER),TRIGO PAN VARIEDADES,Hectareas,115.00
32,Argentina,14,CORDOBA,LOS CISNES,CEBADA CERVECERA ,Hectareas,65.00
32,Argentina,14,CORDOBA,LOS CISNES,MAIZ HIBRIDOS DOBLES,Hectareas,1212.00
32,Argentina,14,CORDOBA,LOS CISNES,MAIZ HIBRIDOS SIMPLES,Hectareas,602.50
32,Argentina,14,CORDOBA,LOS CISNES,SOJA ,Hectareas,1678.30
32,Argentina,14,CORDOBA,LOS CISNES,TRIGO PAN VARIEDADES,Hectareas,2165.90
32,Argentina,14,CORDOBA,LOS COMETIERRA,MAIZ HIBRIDOS DOBLES,Hectareas,500.00
32,Argentina,14,CORDOBA,LOS COMETIERRA,MAIZ HIBRIDOS SIMPLES,Hectareas,405.00
32,Argentina,14,CORDOBA,LOS JAGUELES,SORGO FORRAJERO HIBRIDOS,Hectareas,93.00
32,Argentina,14,CORDOBA,LOS MISTOLES (DPTO. TOTORAL),TRIGO PAN VARIEDADES,Hectareas,165.00
32,Argentina,14,CORDOBA,LOS MOLINOS,SOJA ,Hectareas,91.00
32,Argentina,14,CORDOBA,LOS MOLLES (DPTO. SAN JAVIER),SOJA ,Hectareas,31.00
32,Argentina,14,CORDOBA,LOS POZOS (SAN JOSE DE LA DORMIDA-D,SOJA ,Hectareas,110.00
32,Argentina,14,CORDOBA,LOS SURGENTES,SOJA ,Hectareas,140.00
32,Argentina,14,CORDOBA,LOS SURGENTES,TRIGO PAN VARIEDADES,Hectareas,454.00
32,Argentina,14,CORDOBA,LUQUE,SOJA ,Hectareas,547.50
32,Argentina,14,CORDOBA,LUXARDO,SOJA ,Hectareas,80.00
32,Argentina,14,CORDOBA,MALAGUE?O,SOJA ,Hectareas,517.00
32,Argentina,14,CORDOBA,MALAGUE?O,TRIGO PAN VARIEDADES,Hectareas,265.00
32,Argentina,14,CORDOBA,MALENA,SORGO FORRAJERO HIBRIDOS,Hectareas,15.00
32,Argentina,14,CORDOBA,MANFREDI,SOJA ,Hectareas,41.00
32,Argentina,14,CORDOBA,MARCOS JUAREZ,MAIZ HIBRIDO FORRAJERO,Hectareas,10.00
32,Argentina,14,CORDOBA,MARCOS JUAREZ,MAIZ HIBRIDOS SIMPLES,Hectareas,50.00
32,Argentina,14,CORDOBA,MARCOS JUAREZ,SOJA ,Hectareas,2473.00
32,Argentina,14,CORDOBA,MARCOS JUAREZ,SORGO FORRAJERO HIBRIDOS,Hectareas,12.00
32,Argentina,14,CORDOBA,MARCOS JUAREZ,TRIGO PAN VARIEDADES,Hectareas,1252.00
32,Argentina,14,CORDOBA,MARULL,SOJA ,Hectareas,50.00
32,Argentina,14,CORDOBA,MARULL,TRIGO PAN VARIEDADES,Hectareas,52.00
32,Argentina,14,CORDOBA,MATALDI,SORGO FORRAJERO HIBRIDOS,Hectareas,70.00
32,Argentina,14,CORDOBA,MATORRALES,SOJA ,Hectareas,72.00
32,Argentina,14,CORDOBA,MATORRALES,SORGO FORRAJERO HIBRIDOS,Hectareas,100.00
32,Argentina,14,CORDOBA,MATORRALES,TRIGO PAN VARIEDADES,Hectareas,30.00
32,Argentina,14,CORDOBA,MATTALDI,SOJA ,Hectareas,786.00
32,Argentina,14,CORDOBA,MATTALDI,SORGO FORRAJERO HIBRIDOS,Hectareas,95.00
32,Argentina,14,CORDOBA,MATTALDI,TRIGO PAN VARIEDADES,Hectareas,96.00
32,Argentina,14,CORDOBA,MELO,SOJA ,Hectareas,120.00
32,Argentina,14,CORDOBA,MONTE BUEY,SOJA ,Hectareas,173.00
32,Argentina,14,CORDOBA,MONTE BUEY,TRIGO PAN VARIEDADES,Hectareas,89.00
32,Argentina,14,CORDOBA,MONTE CRISTO,PAPA VARIEDAD,Metros Cuadrados,6335.00
32,Argentina,14,CORDOBA,MONTE CRISTO,PAPA VARIEDAD,Recipiente,521.00
32,Argentina,14,CORDOBA,MONTE CRISTO,SOJA ,Hectareas,265.00
32,Argentina,14,CORDOBA,MONTE CRISTO,ZAPALLO/ZAPALLITO REDONDO DE TRONCO HIBRIDO,Hectareas,9.00
32,Argentina,14,CORDOBA,MONTE DE LOS GAUCHOS,SOJA ,Hectareas,127.00
32,Argentina,14,CORDOBA,MONTE DEL ROSARIO,MAIZ HIBRIDOS DOBLES,Hectareas,249.00
32,Argentina,14,CORDOBA,MONTE DEL ROSARIO,MAIZ HIBRIDOS SIMPLES,Hectareas,859.50
32,Argentina,14,CORDOBA,MONTE DEL ROSARIO,SOJA ,Hectareas,50.00
32,Argentina,14,CORDOBA,MONTE LE?A,TRIGO PAN VARIEDADES,Hectareas,16.60
32,Argentina,14,CORDOBA,MONTE MAIZ,SOJA ,Hectareas,2173.00
32,Argentina,14,CORDOBA,MONTE MAIZ,TRIGO PAN VARIEDADES,Hectareas,582.00
32,Argentina,14,CORDOBA,MONTE RALO,SOJA ,Hectareas,40.00
32,Argentina,14,CORDOBA,MONTE REDONDO (DPTO. SAN JUSTO),SOJA ,Hectareas,208.00
32,Argentina,14,CORDOBA,MONTECRISTO,SOJA ,Hectareas,802.00
32,Argentina,14,CORDOBA,MONTECRISTO,TRIGO PAN VARIEDADES,Hectareas,101.00
32,Argentina,14,CORDOBA,MONTECRISTO,ZAPALLO/ZAPALLITO REDONDO DE TRONCO HIBRIDO,Hectareas,3.00
32,Argentina,14,CORDOBA,MORRISON,SOJA ,Hectareas,70.00
32,Argentina,14,CORDOBA,MORRISON,TRIGO PAN VARIEDADES,Hectareas,50.00
32,Argentina,14,CORDOBA,MORTEROS,TRIGO PAN VARIEDADES,Hectareas,60.00
32,Argentina,14,CORDOBA,MULA MUERTA,SOJA ,Hectareas,100.00
32,Argentina,14,CORDOBA,NICOLAS BRUZONE,AVENA ,Hectareas,25.00
32,Argentina,14,CORDOBA,NICOLAS BRUZONE,AVENA BLANCA VARIEDAD,Hectareas,25.00
32,Argentina,14,CORDOBA,NOETINGER,SOJA ,Hectareas,534.00
32,Argentina,14,CORDOBA,NOETINGER,TRIGO PAN VARIEDADES,Hectareas,138.00
32,Argentina,14,CORDOBA,NUEVA ANDALUCIA,SOJA ,Hectareas,100.00
32,Argentina,14,CORDOBA,OBISPO TREJO,SOJA ,Hectareas,814.00
32,Argentina,14,CORDOBA,OLAETA,SORGO FORRAJERO HIBRIDOS,Hectareas,80.00
32,Argentina,14,CORDOBA,OLAETA,SORGO GRANIFERO HIBRIDOS,Hectareas,110.00
32,Argentina,14,CORDOBA,OLAETA,TRIGO PAN VARIEDADES,Hectareas,160.70
32,Argentina,14,CORDOBA,OLIVA,SOJA ,Hectareas,96.00
32,Argentina,14,CORDOBA,OLIVA,TRIGO PAN VARIEDADES,Hectareas,280.00
32,Argentina,14,CORDOBA,ONAGOITY,MANI ,Hectareas,267.00
32,Argentina,14,CORDOBA,ONAGOITY,SOJA ,Hectareas,30.00
32,Argentina,14,CORDOBA,ONCATIVO,SOJA ,Hectareas,311.00
32,Argentina,14,CORDOBA,ONCATIVO,TRIGO PAN VARIEDADES,Hectareas,667.00
32,Argentina,14,CORDOBA,ORDO?EZ,SOJA ,Hectareas,34.00
32,Argentina,14,CORDOBA,ORDO?EZ,TRIGO PAN VARIEDADES,Hectareas,214.50
32,Argentina,14,CORDOBA,PAMPAYASTA,SOJA ,Hectareas,25.00
32,Argentina,14,CORDOBA,PAMPAYASTA NORTE,ALFALFA ,Hectareas,5.00
32,Argentina,14,CORDOBA,PASCANAS,SOJA ,Hectareas,587.00
32,Argentina,14,CORDOBA,PASCO,MANI ,Hectareas,1653.00
32,Argentina,14,CORDOBA,PASCO,TRIGO PAN VARIEDADES,Hectareas,30.00
32,Argentina,14,CORDOBA,PASO DEL DURAZNO,AVENA ,Hectareas,50.00
32,Argentina,14,CORDOBA,PASO DEL DURAZNO,SOJA ,Hectareas,120.00
32,Argentina,14,CORDOBA,PASO DEL DURAZNO,SORGO FORRAJERO HIBRIDOS,Hectareas,52.00
32,Argentina,14,CORDOBA,PASO DEL DURAZNO,SORGO GRANIFERO HIBRIDOS,Hectareas,40.00
